V1;V2;V3
4,678699989;6,354257036;-0,418179235
3,418842694;-6,547828699;-0,287636295
6,502252859;-5,241696127;-0,378172845
0,218002759;5,346859819;0,049863514
4,851245601;-5,90574706;0,302852471
9,10708217;-2,86687911;0,003383746
-3,677623812;1,406741906;0,336107556
8,884971733;2,697731;0,232962845
-3,129018447;-2,403774364;-0,29239994
3,557664915;6,367753884;-0,206076987
0,807234026;6,328136805;0,152569707
9,183272086;-2,397941803;0,238608648
4,987095925;6,073490721;0,270655467
7,45614917;4,523298671;-0,169026484
4,553229334;6,342813387;-0,216988311
1,656753425;6,06448764;0,198159763
-2,227041423;4,322431078;0,181095712
-3,150845142;1,467768778;-0,011589914
-3,32688998;1,654034369;-0,190992318
0,110304831;5,988464127;-0,385574424
-2,219082401;-3,848842354;0,113194683
2,314647352;-6,840993892;0,048747864
1,053976673;-5,682670353;0,05675768
9,12314978;-2,4893163;0,007388298
-2,963516405;3,301358004;-0,382190212
1,379804919;-6,252055331;-0,140042552
7,789108646;-4,558398994;0,222795764
2,429554639;6,887441026;-0,039058984
3,380067376;-6,554001905;-0,328136873
0,339023583;-5,9711575;-0,312668537
9,633360528;-0,961678103;-0,175562226
4,571752693;-6,633490776;-0,137667898
8,098436468;-4,197961581;0,145410029
9,689712194;-0,610165047;-0,022251806
-3,147968734;0,399826574;-0,173911168
3,443099814;6,595841143;-0,232692417
1,782295215;-6,422299533;-0,357812685
9,234284507;-1,23600434;0,107104601
5,864405837;6,149773188;-0,203187941
-3,286319179;-1,89006702;0,385896778
-3,580631297;1,554232379;0,382325035
8,266644636;2,974756216;-0,125545687
8,846207121;2,550970567;0,265717534
-2,390229907;-2,875251044;0,192464641
-1,326762373;-4,916049778;0,479673622
-0,107065546;-6,171458471;-0,269831
-3,292048951;0,853776396;0,304111792
-2,926519699;2,154131592;-0,021194997
9,544052733;0,141346944;0,160017419
-3,495034473;1,01315279;-0,272556418
1,67056575;6,146782124;-0,430087871
2,784940461;-6,530030062;-0,092024221
4,314271417;6,446048957;0,436776355
8,318116288;3,4616127;-0,150334509
5,441008857;-5,613377807;-0,254036356
8,627771134;-3,662138595;0,433433256
9,734508167;0,471189753;0,067040059
7,67239905;-4,155721632;0,41801584
9,639120544;-0,378768547;-0,093843937
5,669540917;-6,080480614;-0,288669886
9,69964636;-0,67534775;-0,327928653
8,790299883;3,512525866;-0,303245131
2,2472772;-6,065516104;0,019910079
7,02163056;5,055841873;-0,216722479
3,690287517;6,859043161;-0,142416186
4,247055799;-6,345917219;0,158319511
6,384652965;5,03960269;-0,073761665
8,846340636;1,424084362;-0,057779131
6,140043535;5,207354296;-0,176152117
-3,677683831;1,087558027;0,003689448
8,440344785;3,248657351;0,426992616
3,749081562;-6,41372154;0,370285781
-0,002758489;5,896315705;0,072852755
0,481062829;-5,706724259;-0,412801914
4,725063504;6,207305952;-0,034682723
-3,179340097;3,126800032;-0,010174718
2,002829402;-6,350014722;0,423396723
8,248225055;-3,782655476;0,292886756
-3,003860656;1,620253413;0,246212892
-3,063812396;-0,845792205;0,226251208
9,512404669;-1,118754884;0,155037791
8,900523647;-3,451408544;-0,086122584
0,003317092;5,843683705;0,06741954
6,696663084;-5,183241619;-0,35958861
-2,917087711;3,465346382;-0,161099285
-3,386623198;-1,975915693;-0,034733792
8,813906405;2,661371864;-0,45262598
8,538931441;-3,646873073;-0,448149377
-1,716067819;5,050112237;0,159284859
-3,013895717;2,35659698;-0,375682795
0,01360401;-5,875791581;0,323373647
4,337573997;6,544218161;0,397288268
3,538728715;-6,440522396;-0,197583153
5,257768594;-6,341120331;0,123391142
-2,343040253;-3,920492828;-0,155200837
6,179096913;-5,740772565;-0,010973476
5,346696498;5,907881283;-0,024006623
9,359713537;1,449255538;-0,334429904
-2,493985468;4,15464154;0,06640126
9,048672011;3,502915786;0,098199379
5,924940975;6,056874222;-0,411757063
0,328593333;5,474554077;-0,152592901
8,565861774;4,053068552;-0,061588483
-3,473718436;-1,082034442;0,364044858
8,930071155;-2,879094873;-0,364515278
-3,385172803;-0,877464772;-0,194632933
8,923020465;-1,44479387;0,07073604
3,816152769;-6,158625162;0,057806862
-1,676014336;-4,390180763;0,013372665
0,642797477;5,600628047;-0,127397468
8,362753298;-4,403321045;-0,117732482
9,373691771;-2,415306144;0,076376484
-2,696218081;2,68511374;0,240171743
5,66798151;-5,721626664;-0,433119005
9,383457904;1,389971413;-0,26588975
-3,430260932;1,222904404;0,152942226
-3,204000918;-1,555703762;0,233695921
-3,379562441;0,69025619;-0,06394187
8,08583973;3,86892302;-0,155490837
6,848357446;5,546235391;-0,259117899
7,564511579;-3,994496218;0,04026996
9,620331377;0,2583597;-0,406165542
6,127879424;5,395007613;-0,190229816
9,273577654;-0,645110025;0,073638489
6,51957823;5,464502322;0,087811151
2,483656644;6,663475209;-0,082592145
-3,033016464;1,428736704;0,025151125
-2,349028904;4,09722751;-0,232783919
2,720965883;6,194654899;0,229956256
9,265472926;-2,497223164;-0,279244226
9,035200095;2,082786253;0,065124547
-0,291891792;5,922220182;0,175249116
-3,28407208;-0,706596295;0,170991463
3,253150866;-6,907448042;0,234536473
8,143294258;-3,812198294;0,34275793
-0,027327496;-5,918949782;0,162893273
8,9632317;1,942388844;0,257384563
8,582518981;-2,565396894;0,276714121
2,894541323;-6,400628728;0,209314902
-0,342547251;5,511933458;-0,496689728
8,773753839;3,807559493;-0,192144685
9,298913041;-2,466750038;-0,235310853
-3,426602893;1,988312476;0,062099979
8,724510819;-2,635155185;-0,389361614
-3,025270361;2,984716869;0,380285187
5,891228695;-6,057480201;-0,438355771
0,628228639;5,640220554;-0,166673306
0,504313661;-6,312005757;0,077723218
-3,557732771;1,783928904;-0,168418833
9,453682019;-1,894208211;0,421211179
-2,161886385;-4,547433234;-0,217678444
-0,728327841;5,21768997;0,100174998
2,870059116;6,614500224;-0,115236281
9,653271106;0,7196532;-0,14143372
7,331925887;5,106771812;-0,227910988
9,437953574;0,066420552;0,123929484
-2,843834045;-1,829262576;0,17784283
-3,525543981;0,40343429;0,453406316
1,931006485;6,678892919;0,243674093
-2,857506932;3,159507154;-0,380896837
-3,147782576;3,112692465;-0,002124761
-3,780722641;0,412544054;0,17529143
-3,292514412;1,266876901;-0,381424483
3,348431131;-6,58905901;-0,147957439
0,622305223;-6,372344261;0,063771438
-3,252193243;-2,41136461;-0,057113538
-2,697597076;-2,922891434;-0,05350715
8,996599433;2,849769378;0,414034151
7,869066354;-4,719371353;-0,162546802
5,197239788;-6,211750396;0,002251933
-2,70009974;-2,897392227;0,486381757
9,036335195;2,368291356;-0,236232677
-2,890891754;-2,950169789;-0,286164214
3,369722352;-6,054622214;0,179196824
4,878303274;6,102880025;-0,212691445
-3,610197329;-1,703809313;0,044690361
4,805613291;6,196468649;0,430965577
9,041541941;2,879737765;-0,220604432
-0,961931115;-5,331414663;0,03335007
5,090934369;-5,843663858;0,179739343
3,296634108;6,579718059;0,001449478
8,05379461;4,401840689;0,17143467
-3,791071866;-0,035248394;-0,339659876
8,784198863;2,720240266;0,415639933
-3,376199533;-1,348840827;-0,231844215
-1,427680762;-5,084448792;-0,377322654
-1,38591113;4,629735551;-0,031803804
1,971042939;6,645018444;0,234295591
9,162787735;2,562637283;-0,314599769
9,174491749;3,002329688;-0,004574619
3,221204085;6,664776276;0,008224691
-2,984452602;-2,576289033;-0,216982346
0,482992413;-6,289333031;0,12192246
5,599400154;-6,266961135;0,32595478
6,252814606;-5,988386124;0,322079714
5,888513741;5,5418575;-0,37682625
3,891060348;-6,30809586;-0,287157064
-1,840680595;3,753023413;-0,322606517
0,40184821;5,755942212;-0,346372696
0,95996446;-6,077648555;0,265705078
-2,739178138;-2,185612731;0,159533815
5,435518068;5,987557797;-0,153866671
-2,327953959;-3,308407371;-0,040037846
1,484279851;-6,769108279;-0,108765992
8,993077641;1,300858986;-0,26804721
-3,721327754;1,304113367;0,070307711
8,924485729;1,776786447;0,350085357
-2,114899703;3,928188975;-0,406654612
7,391354474;-4,591068169;-0,11407915
8,96244179;-1,469004629;0,04562417
-3,78081291;-0,577973975;0,389846433
-3,107098001;1,158812996;-0,098083969
7,886267784;4,07348298;-0,13379266
5,015110178;-6,231852942;-0,447317054
8,556470494;-3,020293838;-0,373482164
-2,829833189;-2,773133013;0,455090902
0,606818781;6,04636597;-0,106991893
3,766862107;-6,404130002;-0,084577687
-2,11088242;-3,383907336;-0,077757672
4,068104681;6,891120109;0,066760923
-3,025341867;3,232238116;0,209734244
-0,959514934;-4,608192258;-0,134999529
7,235851455;-4,524833839;0,10811172
2,880544444;6,42168697;0,395864123
0,113739511;-5,897527128;-0,284805764
7,466685949;4,058370697;-0,114303576
8,589557824;3,214149987;0,488261734
3,522282215;6,335572815;-0,3073936
6,849627034;5,064514009;-0,133215073
5,090221041;5,832742262;-0,175696569
-3,056391212;2,162357187;-0,19928535
-1,562127257;4,400099581;0,21753794
9,965332341;-0,30360993;-0,116115287
9,628148358;1,562683168;-0,388568887
-3,295140397;-0,082139485;-0,424991883
-3,236220609;-2,541853539;-0,162355364
7,307908651;-5,486502578;0,149251604
4,475233085;6,654395759;0,065037175
8,607590287;2,986992127;0,096234209
3,734542537;-6,397379208;0,214846013
-2,813094622;2,568892287;0,300365142
3,707218892;5,970985349;0,074755405
4,693118944;-5,875815703;0,183882779
0,360905183;6,089515197;-0,28690184
-3,517246684;0,019342392;-0,044142017
-3,331063059;-1,36589855;-0,025828043
6,811062926;-5,452158749;-0,087875482
8,923619455;-3,378223712;-0,28354249
4,12742971;-6,207404621;-0,288657839
1,294151763;-6,752772457;0,087378779
-2,648944827;2,358706156;-0,242475541
7,097122339;5,350004327;0,218930561
6,05873731;-5,842038449;0,479404442
-0,809194571;4,836337557;-0,123185194
-1,493724836;4,864734509;-0,324933417
4,7099037;-6,152023464;0,219616001
3,521056501;-6,850369046;-0,20300833
8,394593201;-3,574646292;0,315536605
2,850259221;6,204310753;0,120607396
7,485002349;5,054762638;0,185051812
-2,321652621;-3,206671267;-0,216979315
9,338072306;1,503920937;0,087146433
-0,270902636;-6,06678226;0,231987867
-2,736304784;2,695991518;-0,232311198
8,051392431;3,770458749;-0,213649971
6,598358853;-5,60096805;0,3560533
8,358748634;-4,139791974;-0,297238147
6,083793193;5,825429447;-0,293241851
-3,430968993;2,078811103;0,318297306
-3,037272682;-2,662555338;0,277829585
4,407474943;6,706837444;0,024347478
7,542855865;4,870121665;-0,178987072
-1,309509352;-5,019842177;-0,307168281
2,808464207;6,956431828;0,070288405
-0,940853735;-5,34094187;0,138835236
2,868187032;6,342243776;-0,123696728
0,126973232;-5,775343641;0,156493862
7,667163718;-4,83506877;-0,284237112
7,058924856;-5,118589215;0,414673137
3,439048906;6,634441731;0,021851952
1,698512365;6,580401585;-0,101180985
6,494044713;5,497626923;0,01682091
-3,774337708;-1,029144479;0,054388521
8,899875781;2,128836717;-0,279386537
0,628749724;6,264185188;0,366038056
-0,452037295;5,970909446;0,251230802
6,587858205;5,03482379;0,174288936
-2,282813033;3,414029623;0,290870368
-1,01340265;5,195366829;-0,133358114
1,64042755;6,170708644;0,029837009
6,53299564;-5,235792706;0,435701534
3,778376696;6,697811228;-0,366634419
4,204697465;6,408676486;-0,431327233
4,107797346;-6,023633643;0,311498018
3,554417915;-6,272781254;-0,338619496
0,292476173;-6,399186347;-0,169576597
4,161655912;-6,518511404;-0,452671261
1,043292014;-5,72858097;0,163269076
-0,744770761;4,972331254;-0,242414433
-0,82315512;4,675914012;-0,016419576
8,998193666;1,205820949;-0,042087981
4,786380394;-5,77958331;-0,115695354
5,465726331;5,968335965;0,396521077
-1,955121318;4,656812744;0,173342987
9,45676106;-1,334827975;-0,087149097
3,310900349;6,763706151;0,23420529
8,489082349;-3,682596758;0,444065225
-0,132321492;-5,862368173;0,319376709
-3,650115929;0,698721074;-0,435368209
9,053720282;1,955414559;0,179410521
-2,827263931;2,977293925;-0,417135744
-3,676116662;1,062217006;-0,142694209
-3,603501343;0,197948217;0,232991208
9,170045969;0,791569124;0,010588043
3,399888314;-6,100720647;0,006873049
9,623693237;-0,388152609;0,388070103
4,200724298;-6,331087025;-0,42686902
-2,698630136;2,502921675;-0,326794684
-1,432394013;-4,612861178;-0,334411142
-1,52782117;-4,396553971;0,210735826
-3,415711774;0,616998258;-0,010082391
6,922851023;5,128779835;-0,476016155
-3,447007625;-0,466332743;0,095634609
-2,27557125;-3,201500857;-0,005644709
5,061763907;6,134274546;0,057544266
1,651414647;-6,650586007;-0,396883646
-2,687706775;-3,113022777;0,077463249
3,924630671;-6,88088777;0,184659427
-0,500188582;5,413716333;0,025964975
5,323799527;5,674158256;-0,208690627
-3,278515725;0,987724941;0,153757744
9,374610903;-0,068336381;-0,348909949
4,720992963;-6,557460693;-0,364392833
8,784005912;2,03040015;0,238040094
-0,98262724;-5,089124329;0,309146713
-3,654467892;0,389270373;-0,395666594
4,565544683;6,080617588;-0,146871423
-3,540226524;-0,940698106;-0,089309444
3,123082141;6,176174721;-0,233751768
6,083961902;-5,552698509;0,397343142
4,029606492;-6,043955642;0,167103554
-2,529149139;2,906151759;0,235480345
5,2822993;6,18266739;0,057950784
-2,014670842;-3,944147113;-0,22978371
-1,905998569;4,971433822;-0,07364688
5,76974154;5,912306416;0,107123284
-2,888224409;2,454933231;0,300780637
-0,96964445;4,582358324;-0,024480294
0,289789787;-5,686881021;-0,424499586
-3,663888793;0,328623359;-0,334973852
8,638135046;2,540957187;0,18326039
0,759511702;6,090093134;0,256152898
8,653519391;2,540842965;-0,289209331
7,391345175;-5,167919272;-0,2685611
1,008672165;-6,419127141;-0,133551592
5,75457864;6,269656024;0,327076223
9,420239143;-0,791140394;0,065801824
9,725099895;1,128447806;-0,376248923
-1,869457462;-3,990092268;-0,418391316
9,144987054;-2,087428211;0,261658961
6,031171596;-5,645591379;0,207483671
9,588608914;0,529037099;-0,081845759
-2,28144702;3,411185951;0,03602549
4,140382363;6,050694496;0,347624905
-2,102051;4,258688074;-0,309996135
-3,433325253;0,334849521;-0,104526975
1,142504038;6,454445808;0,410812637
7,379421135;-4,643873386;-0,283602402
3,828012976;-6,660655881;-0,008949754
-3,409972317;-1,134372298;0,330108153
-3,730022986;-0,837806445;0,085791685
1,305641001;5,958657353;-0,133205275
-1,236919882;-5,041092113;-0,256964364
-0,287941801;5,451638079;0,357440948
1,559243491;6,779970387;0,111403465
7,805929957;3,911372279;0,006221575
3,975282763;-6,12968666;0,009163739
5,793495551;6,006995654;0,30068201
0,701914807;6,031484804;-0,032859962
6,788262855;5,180176231;0,160883199
9,435474123;-0,339777926;0,168157956
4,593342319;6,536226412;-0,439687981
-3,522876957;-1,64104186;0,304566454
6,88857513;-5,539540038;0,126964059
-2,969549024;-2,353997556;0,180866057
7,653638441;4,864716865;-0,076576299
1,231523748;-5,982502592;0,083623682
5,963083222;5,857908046;-0,249937503
2,842588136;6,356466566;0,178390336
5,362725714;6,18219004;-0,081483843
0,970269549;6,093018414;-0,479812496
4,096116791;6,575212553;0,1569016
0,441913996;-6,101596477;-0,039009992
-3,544473299;1,888128943;0,1458039
9,164643837;0,139720049;0,211610436
0,992731354;-5,953313881;-0,028159949
6,552539961;5,635965341;-0,298164589
8,981164596;-2,27409028;-0,019865688
8,822559798;2,852562019;0,32913506
3,424793794;6,679583518;-0,104492498
-3,727855422;1,121723782;0,114398734
8,715178329;-2,794332081;0,338796354
-2,195864297;3,798098946;0,495719635
9,473457499;-0,85137499;-0,068381219
-1,518879202;-4,139113086;-0,116994944
4,312507901;6,57322655;-0,070673549
-1,162035968;-4,760862361;-0,375563167
9,667697609;1,892386978;-0,054791751
-1,008914132;-5,177130243;-0,485167466
-0,563422521;-5,568791237;-0,384232323
9,162188428;-2,040558867;0,273052459
8,913190658;-2,026373423;0,142117348
4,615382571;-6,588674956;-0,075989673
-1,255839048;-5,124262706;-0,163177056
5,048979972;-5,788920359;0,018439982
3,242671182;-6,123582036;-0,019926587
0,897067683;5,737309437;0,289650145
-0,484949001;5,822748621;0,330628925
-3,293640376;1,409990937;0,41509144
8,188200025;-3,592422847;-0,015833625
-1,716808733;4,43156763;-0,33419596
-2,93447501;1,583918268;-0,08359395
9,489247757;-0,797420559;-0,030814786
9,29492943;1,799498331;0,47439307
-2,846028577;-1,708839093;-0,101180137
6,231987798;6,046311767;-0,065970733
6,349598472;-5,190564799;-0,211537033
6,836044737;-5,402390859;-0,263953945
9,312037355;0,847583399;-0,397206689
9,123617979;3,097009347;0,093693915
2,574876025;6,252927454;0,200290671
4,895427777;5,835549319;0,146369669
8,591718669;3,543988527;-0,216029328
3,676871406;6,655763364;0,055931406
-3,608177248;-1,223047632;0,336231873
-3,716268954;1,045050737;0,142174028
-3,61019148;2,11033633;0,182668022
-1,25773076;5,107858032;-0,024301899
-3,186183916;2,174931332;-0,233292184
-1,410499271;-4,764995081;0,198578294
0,106079984;-6,021293951;-0,387653923
1,580557758;6,051771767;0,23971728
3,990151118;6,874224674;0,206724769
1,740522468;-6,606056313;-0,32928051
-0,502206362;-5,735935844;-0,397883956
-3,404358705;2,492307858;-0,084064705
0,80025001;-6,244401741;0,00066536
-2,625933574;-3,082549023;0,280672773
8,468421581;-3,058604873;-0,165636879
0,814472102;-6,134390212;0,18786937
8,624057705;3,553569969;0,228889901
1,563545926;6,52699437;0,306467265
9,525732934;1,840687338;-0,14127736
8,574531488;-3,687281618;-0,197265185
9,773701732;0,277814656;-0,01556606
4,092539824;6,821900252;0,085740369
5,689660236;-5,73410315;0,260643112
5,562809478;5,859992946;-0,247712256
6,699937354;-5,717495899;-0,343049304
8,278053538;-3,081195676;-0,211210381
-0,061267396;-5,373816169;-0,259671416
-3,301423355;-0,025238264;-0,304921558
9,891405818;0,82584966;0,137549597
4,151554587;-6,55244458;0,32951171
7,774287863;-4,993316368;0,122762192
-3,382537602;1,767196567;-0,034021349
-0,858301232;-5,491284188;-0,071317255
5,533443154;5,542540075;0,003188895
1,202641679;6,592855034;0,191981657
8,491171794;-4,11664064;-0,210518292
1,217129529;-6,329878438;0,226925435
8,208017256;3,121532621;-0,197191187
7,077460135;-5,526279383;0,116778901
-2,955414075;-1,993579608;-0,433470407
-3,403732446;0,174432113;-0,330194756
2,391883899;-6,489006979;-0,390189313
-3,483061157;-0,196947479;-0,214203573
6,678400501;-5,160007556;0,32266302
