V1;V2;V3
-2,125947168;3,822968486;-0,044318382
8,957084743;2,524237153;0,310129896
3,658562088;-6,470327964;0,250719767
-3,174736206;1,126631591;-0,146659319
-0,527873281;-4,999454222;-0,184208062
7,341942652;-5,047909627;0,245516505
7,149279709;-4,892511503;0,03598691
-0,927387495;5,47707017;0,308256731
8,807116505;3,113665273;0,315978229
-1,349555072;4,657609528;0,254458054
5,262394813;-6,324030953;-0,402051983
-1,52697558;-4,276571469;-0,204086392
8,546519931;3,663578574;0,246060682
9,079477335;-0,321531091;0,011512861
6,183075798;-5,75263611;-0,231148303
0,220519584;6,08131479;0,32743529
-3,266374045;-1,335262675;-0,148801743
9,747915855;-1,18231257;0,092661413
-3,253049846;1,491724001;0,325347111
1,087951078;-6,383276074;-0,273063057
9,095198931;-1,693631625;-0,226676394
-1,673898753;4,222012949;0,162013262
6,359990118;5,757711921;-0,229108995
0,073691476;6,012174953;-0,265634768
-1,913200491;3,551007789;0,221279426
-3,167577595;2,129635517;0,435904674
6,012045802;5,559186386;0,268456331
7,336777858;5,173369907;0,21533641
7,407914042;-5,336945816;0,004851194
-2,817574842;1,5251221;0,042269966
5,07568948;5,648836954;-0,069399951
6,790251806;5,869439561;0,069883456
-1,767575131;-4,314349317;-0,264448295
-0,492747198;-5,033232365;0,326814111
9,516411973;1,453869524;0,454964549
2,276363759;-6,099691652;-0,052208146
-3,518764884;0,421946365;-0,028983611
3,767664572;-6,614614241;0,263701538
4,668994709;-6,138992971;-0,308335209
-3,665805329;1,545392461;-0,203416813
5,953559852;5,61039689;-0,030896408
9,547380642;1,167302178;0,441192491
6,655961084;-5,734428633;0,307634273
-0,530461874;5,020449702;-0,189631707
-3,168060072;0,000965903;0,264252475
-2,573044477;2,74902246;-0,114119984
-3,530935603;1,271544537;0,248579597
-3,011649712;-3,046434186;-0,365824695
2,862266712;6,387058715;-0,205015601
3,622569423;-6,404958088;0,238096649
5,686593545;5,424553468;0,064823688
3,331094594;6,908407165;-0,269182222
-3,418558179;-2,445206442;0,313794767
4,699784052;5,893319258;-0,084367427
8,229118343;-3,399417726;0,13093275
8,271501237;-4,497746178;-0,153021445
9,505320475;2,015785701;0,194460191
2,903181873;-6,406423724;0,318936715
0,315047745;-5,841199132;-0,206668172
8,806199031;3,625317109;0,051248684
-0,691751712;-4,890997582;0,054735676
1,16266299;-6,241745148;-0,000431598
-3,720010486;-0,667463797;-0,197371957
3,897628807;-6,563954013;-0,106295235
-3,466830733;0,254968982;0,342287743
7,447051788;-4,594230982;-0,372690922
-0,409322795;-5,460269512;-0,045265476
1,3347163;-6,403938546;-0,168912695
7,509071748;-4,342106227;0,084026391
-3,104241388;2,116113049;0,273334938
9,391962835;-0,858541792;0,467241881
-2,394875842;3,527934412;-0,192152276
5,358192842;5,880346401;-0,049370262
-3,054271401;-1,779020345;0,00505195
4,501515459;6,492920713;0,048481105
8,641917058;-2,617609436;0,143960067
8,824974266;-3,075907589;-0,304898932
3,370866911;6,352672055;0,31332639
5,576693341;-5,472239996;0,117888842
4,093981385;-5,934363296;-0,09580269
-3,122226279;-2,784121493;-0,332782883
8,861395307;-3,332307041;-0,254523708
-1,207631533;5,138514452;-0,104138413
-2,143221917;-3,33730001;0,026110564
9,332421087;-1,287173638;0,015717307
7,741197757;4,560731729;0,104333255
6,541765835;-5,640167156;0,017216527
7,565257;-4,568379237;0,470667747
-3,577948711;0,133255352;0,139109455
5,132593517;-6,171523305;-0,401150449
-1,510724761;4,228644846;-0,029788627
5,783758736;5,994804297;-0,017680242
5,772095285;6,13636611;-0,343330251
-0,279086079;5,410332214;0,019959691
1,55259015;6,669499022;0,111893103
6,38881987;5,595711907;0,404819935
9,204910267;-2,202303447;0,065272818
9,059639182;-1,82154865;0,291665047
-1,563705159;5,220165197;-0,230103424
7,618951537;4,373226296;0,47010594
-1,62900975;-3,996625547;-0,052288575
8,831432941;-3,301884923;-0,323678437
6,876060669;-5,105902934;-0,243367637
6,864834535;4,631270561;0,153267588
-3,725671154;-0,80795682;-0,028547244
8,284689174;-3,983194209;-0,471948213
-3,585901321;2,193284957;0,097093042
-3,559623999;0,787859163;0,118919476
8,552657538;-3,553439057;-0,17485044
9,839935116;0,355504337;-0,265347301
1,919106278;6,718943221;0,339018768
-2,686583605;3,810665347;-0,337778782
4,349941206;-6,489650449;0,321140434
-2,222913569;-3,484953148;-0,062051923
-2,717961045;1,993497452;-0,171709354
-3,474338888;-0,238704267;-0,374956145
8,998024138;2,687613098;0,148866419
6,859049718;4,783896366;-0,052136532
-0,907172374;5,620312183;-0,275802263
8,310013954;-3,528705905;-0,324276979
8,015296706;-4,218878667;-0,161763928
-0,473172115;-5,755759403;-0,253799311
8,541607819;-2,862846116;-0,368264331
-3,35074801;-0,663227751;0,308078891
3,051742143;-6,809390979;0,359403007
-0,18254268;-5,836612913;-0,375819383
6,902306816;5,139628816;0,08839034
0,755519625;-5,652810954;-0,272787455
9,715846772;1,204692973;0,273787323
6,968232589;5,15450974;0,314790849
-3,290174343;-0,932670264;0,147789656
-2,038532672;-4,028415545;0,039728554
2,070135418;-6,837762259;-0,204905374
6,341056419;-5,313204248;0,415413026
-2,25734116;-4,501890601;0,205735215
6,525793681;5,18697801;-0,21390121
3,315806035;6,82120278;0,087664621
-3,363383096;-1,738840905;0,489741703
9,846316008;-0,693417811;-0,127195879
8,653055243;-3,842489352;0,309913945
6,299603879;-5,792692392;-0,015574126
0,308809076;5,745261493;-0,295908628
-2,7554848;2,229760815;0,142353056
7,411406306;5,359277986;0,219128765
2,327689999;6,678545251;-0,034541348
-0,230490225;-5,294296551;-0,125012081
7,677455489;4,241631604;0,009797872
9,317173678;2,379957247;-0,404680287
4,400805966;-6,097374363;0,267695081
6,972994455;5,080519496;-0,205451543
7,738860175;4,405418802;-0,324255745
0,777661721;-5,791525068;0,373883392
3,537789308;-6,139053963;-0,294168186
-1,34608211;4,88267736;-0,200236454
6,484453971;-5,063485205;0,000530593
6,168824309;5,683386805;0,036546653
-3,434299906;-2,306393534;0,321567925
8,013186045;3,782635937;-0,298290486
-0,785444705;-5,059098238;0,260623218
7,051796671;-5,140883462;-0,158207994
-0,649096053;5,392059851;-0,108121224
-1,712723114;4,563548872;-0,110717793
8,979090019;-2,616790454;0,314506968
3,716282789;-6,673216647;0,428975355
-0,208748914;5,849505211;-0,182658262
3,152327724;-6,418505004;0,337528312
9,62498216;-0,94234305;0,194606264
-3,051232067;-0,524781528;0,227445629
7,266136734;-5,084610912;-0,401579821
0,680178432;-5,739797927;0,383806676
6,533113942;5,466685961;-0,17713971
4,758346519;-6,209803051;0,420155302
9,472811674;0,193415293;-0,399011122
-3,615644872;0,997168496;0,382027463
-2,96511081;-1,862109615;-0,318664978
7,143604332;-4,697939493;0,066915606
3,742153826;-6,390888831;-0,42129783
3,318704972;6,555272951;0,017332905
9,018388498;-1,467559258;-0,270190099
7,288339362;-5,09646269;-0,36910628
0,477686375;6,480072415;-0,023423173
6,995214629;-5,640975349;0,118956189
-1,588814966;3,938993043;0,101617686
5,254921829;6,184904561;-0,056654802
4,196281354;6,260589054;0,023665121
-1,022724244;-5,301641086;0,057737734
-3,099230123;-0,498893382;-0,151589429
9,159849803;-0,45354581;-0,164480223
-2,099721204;-4,728171839;-0,206657196
-3,130139103;0,187465628;-0,259577618
6,487563606;-5,436021993;0,028532492
1,754097296;-6,630386305;0,029828041
0,776089807;-5,730180345;-0,15234476
6,673519285;-5,755602061;-0,077554258
0,350614195;6,194800101;0,049511902
1,137478906;-6,339932717;0,342354453
9,05844497;1,277246112;-0,32077082
7,194477255;4,996683449;-0,458386373
-2,988554612;1,565321046;0,016516163
7,349183876;4,450417981;-0,023481813
8,47709124;-4,209978343;0,253113904
6,302053202;5,474666273;-0,183313349
9,021032974;-2,297056192;0,479092849
-0,622359295;-5,331316916;-0,377133144
9,684181311;1,246387502;0,356880282
2,117015854;-6,686654328;-0,205594152
-3,350550816;-1,360834562;-0,083360034
-1,007900489;-5,306002297;-0,414430765
-3,121552118;2,996050389;0,332023227
-2,792267581;2,4513026;-0,305728903
-2,025695243;4,581907107;-0,281875636
6,326726908;5,47383667;0,020240052
7,330456721;-5,04674864;0,408724034
9,314024127;-2,567787822;0,360887945
8,814015458;2,824849309;-0,116958441
6,953656413;5,268995604;-0,279428032
-3,717385009;1,482824017;-0,180791095
-1,981267156;-3,639011835;-0,009858911
-2,006858969;-4,127925439;0,150909047
-3,639568426;-0,286428095;0,342799411
-2,41253172;-4,272135147;0,247024545
8,191410229;-4,427459822;0,264221788
8,88400388;2,094219071;0,029080496
3,047418948;-6,649948717;-0,034204829
-2,345439103;3,356843586;-0,056957174
-1,583302757;-4,206601256;-0,016325489
9,388897005;-1,581928181;0,423086719
-1,271432578;5,346273482;0,331534911
7,053721249;-5,4021119;0,397887086
5,316062123;5,612686453;0,028651981
9,390692292;1,073416779;-0,328745157
8,42326758;-3,403692106;-0,047909468
9,113525399;2,165385401;0,280116415
-1,258532703;-5,362636806;0,080106813
-1,107761823;-5,210704631;0,359488847
-2,959496458;-2,208891008;0,070749209
8,584542694;-3,307024827;-0,408282317
8,29562807;3,620411167;-0,348099247
-0,904022558;5,522131058;-0,039522205
4,501237534;-6,3693291;0,219290932
-3,546043378;-0,492399568;-0,233165906
7,971393908;-4,329647934;-0,170127591
9,495378169;-1,190838153;0,39566081
4,772383682;-6,276465706;0,152581539
8,878522324;1,361204227;-0,103257801
0,870386339;6,262931139;-0,372597836
9,382316666;-0,974346097;-0,093212007
-3,342883149;-1,916974196;-0,078306613
7,899677665;4,866412533;0,195752089
3,222735459;6,10454048;-0,195544697
-0,074068261;6,158896093;0,092207231
-3,134674393;0,835656133;0,185527266
9,471582607;-2,484328076;-0,022068825
6,163934665;-5,769880889;0,178592773
0,182826421;5,47328142;0,291755768
9,031013637;3,027091278;0,090235597
9,184601004;1,159504545;0,426636487
4,24772697;-6,104978309;0,059470516
1,428843285;6,445925068;0,379253817
-0,835882537;5,212412151;0,13479223
-2,508969884;-3,33302136;0,110960542
6,511401813;5,944486372;0,196466944
8,711631536;2,355623627;-0,09641753
-1,377086765;4,255155493;-0,063495468
8,092289758;4,436249183;-0,073624933
9,54176174;1,986635923;-0,205609864
-2,981012692;2,775688027;0,089929211
8,102605524;-4,060407085;0,126244775
-3,328498444;-2,352711279;-0,343894614
-3,751085997;-1,009651809;0,101722893
9,446480446;-2,691642176;0,078409752
-0,497815814;5,711644855;0,059855063
1,921568122;-6,763531477;0,258111237
9,391984041;-1,397860814;0,096245012
5,259553827;5,698022838;-0,190721406
-0,480318842;4,960345202;0,126617556
2,211182737;-6,807476231;0,003819172
4,202478002;6,570442291;0,396275511
-2,634578436;2,570724743;-0,365175954
5,121959257;5,857283506;-0,10944529
9,610586455;-1,847518678;-0,068064532
-3,333848431;-2,054359484;-0,088478155
-3,510526191;-2,554061348;-0,024102558
-1,913329093;-4,097949965;-0,179346586
5,956225246;-6,128932824;0,177015979
-2,71149077;3,321770583;0,061251563
-2,337295958;-3,59912816;0,21858396
-2,951846085;2,261750028;-0,27655114
4,687656499;-6,518586748;-0,156492409
-2,679481152;3,18211304;0,24907107
1,453112485;-6,184006329;0,236494518
0,85398803;-6,657220195;-0,027464102
6,239219154;-5,816491256;0,26427411
-0,567406369;5,476991134;0,130541758
8,268826907;3,432740085;-0,074736732
-2,984380517;2,976872409;0,016189022
9,186630198;-2,06717026;0,122544332
-0,612357971;5,664940928;0,317413975
-0,407022876;5,592637421;0,468201851
-1,402492216;4,174240357;-0,144156041
2,153034345;6,58273906;-0,26904149
4,937013704;6,232173289;-0,192103614
-2,6828636;2,151997997;-0,021111928
-3,117791712;-0,758431465;-0,279455683
-0,211606203;-5,619397731;0,178621747
9,479884836;-0,023868894;0,419711387
7,518854821;5,03231945;0,276643042
0,669695805;-6,197978221;-0,405844306
-3,489478808;0,492063793;0,187394796
-2,22159964;-3,447428597;0,374338892
-0,602176408;5,213670959;-0,22146313
2,559281634;-6,744670481;-0,062786108
7,344166879;4,958467823;0,04816853
8,937387252;3,401600919;0,14337468
-3,498623483;-2,139109056;-0,266216788
-1,678868206;-4,987737825;-0,042798985
7,682160628;4,304866921;-0,413102405
8,980358331;2,013495802;-0,050712652
1,572882147;6,179193901;-0,294875354
7,948377146;-3,9159108;0,216206778
8,987613237;-1,605310403;0,134627735
-1,263988488;-5,268492126;-0,342228087
9,065308156;-2,854207554;-0,054802475
4,729349655;6,274668998;0,11328937
8,953482755;2,0438718;-0,255665509
8,829904022;2,061158083;0,32371595
-1,757128495;-4,252561582;-0,441853432
9,520384828;1,165251415;-0,269963793
8,677567118;-3,265396436;-0,351851354
-1,254659188;-5,144601818;-0,28869967
1,799080479;-6,092907577;-0,034362059
1,042130906;-6,465946529;-0,360424183
-2,811448611;2,041707239;-0,225019287
-3,099114411;-0,838922546;-0,164797897
8,839160358;-2,173349755;-0,278477091
9,503546306;0,345236207;-0,112496028
9,717556583;-0,82761365;-0,285894386
0,868099439;6,418713164;0,050480277
-0,174079207;-5,956992679;-0,116853006
8,795759887;2,850367851;-0,423907973
5,239919815;6,069543008;0,350200455
-3,490367406;-1,244418821;0,36568216
9,730419391;-0,780090196;0,069280351
9,462327147;-0,598055781;-0,404790128
8,803763725;-2,682783082;-0,164459865
-3,53823062;0,889580254;-0,309505095
9,291506005;-0,040471116;0,031483988
9,1873474;-0,128084612;0,213500792
5,648616664;6,159103774;0,014199186
4,506278778;-6,273013456;-0,157392486
8,573992788;3,597578183;0,111329569
-0,532967532;-5,751217161;-0,129675716
-2,653666292;3,497931389;0,336737321
6,248311498;5,895437649;-0,43617629
8,61723593;4,142920668;0,116105215
-3,757648827;1,237724689;-0,287786461
-0,334367002;5,475862189;0,45624827
9,248317601;-1,333315196;-0,263938108
1,92038157;6,048978185;0,107399635
9,902708111;1,108629084;-0,05354106
9,909619987;-0,232679085;-0,264863875
-3,076650249;2,68365263;0,060575614
-3,676850633;-1,18900164;0,186240673
8,259030781;3,020153292;0,189896058
9,037434976;1,792703159;0,451239138
-2,20029287;4,242311367;0,342548685
2,177054733;-6,832785136;-0,183453071
8,911993238;-2,120311707;0,407437142
-3,338116864;-0,643102401;-0,368073913
0,437294971;6,048682537;0,289441003
-0,307886628;-5,387146063;0,167010813
7,492290274;4,950454286;0,237992257
9,78802057;-0,638885424;0,100497077
4,55308916;6,362791951;0,375236152
-3,211804051;0,180677008;-0,005369242
5,705988924;5,736348587;0,221845438
-2,4233835;4,403283149;-0,006378363
-0,786025077;5,460979841;-0,065472014
-2,100805775;-4,387048176;-0,294749183
3,432656601;-6,286641094;-0,08358038
-3,204871602;2,04110459;0,309288297
6,808736604;5,377313579;0,172290811
-2,000954626;-4,078414906;0,119038112
9,119253778;-1,986540821;0,329546505
-3,413901306;0,167946806;-0,03997331
-3,668292221;-1,06258017;-0,380356917
-1,025265567;4,86414148;0,068788459
-3,038234501;-1,097479006;-0,001239707
6,431367202;5,905731809;-0,122081665
2,26478165;6,495608585;0,317494934
-1,184460134;-5,435493216;-0,058942377
7,916307058;-4,227689975;-0,397953503
9,702415285;0,368941613;-0,403182902
-0,168472491;5,378064397;-0,02664709
-3,829648825;-0,685193408;0,289948494
5,925412141;5,317643476;0,216570296
7,919612122;-4,955256097;-0,113400565
3,537683128;6,002191538;-0,091166808
-3,280630927;0,780722401;-0,390881132
-1,556888348;4,790115138;-0,362286754
-3,54058533;0,541157336;0,424633278
7,529810648;4,36412978;-0,365724466
-1,763516967;-4,47587274;0,321058994
7,613094356;-4,85682271;-0,440836796
-0,089953002;6,222806973;0,015447061
5,500662751;-5,637481245;0,20708418
6,943997359;-5,102872844;0,308195869
2,547640777;6,481331778;0,408182475
-3,338349448;-1,363606285;0,195237333
6,849566801;5,542160575;-0,186270941
9,540521046;2,464137771;0,029499098
7,268390935;-5,237551713;0,030766474
7,53781856;-5,236781891;0,048085195
-1,455241195;-4,895146643;-0,328871938
1,067429488;6,136718439;-0,050836625
-3,168432163;-0,681616156;0,286453431
3,685586532;6,002738401;0,1546128
6,420619078;-5,60040012;-0,444300873
1,192769939;-6,437257798;-0,283315536
-1,78723454;-4,666361632;0,185854672
8,792145997;3,655612748;-0,34804672
9,678538996;0,192017248;0,364151699
1,660512276;6,774991704;-0,164706912
-2,923961962;2,33318137;-0,420077601
-1,684535691;4,654266061;0,413444801
3,695302545;6,506621116;-0,159083721
3,864447549;-6,610503211;-0,342674046
0,504089589;5,658868439;0,03951177
-2,083134628;-3,43293265;-0,286820014
2,312642899;6,054343171;-0,244753207
1,07952218;6,021743566;-0,452715703
4,884895026;-6,56124921;-0,020364476
1,294657444;6,548900432;-0,119105
3,761096853;-6,898636092;-0,157834613
1,92442338;6,638786322;0,199652188
6,757236081;-5,152722453;0,317428028
6,122766798;-5,79220131;-0,185123705
-0,669124066;-5,594099388;-0,184487435
-2,502776962;-2,605551486;0,220159586
-3,011432821;-2,500705649;-0,079306909
1,492225765;6,595191769;0,359092536
9,391217912;-0,956123676;-0,411230749
9,203512189;0,529681346;0,032372973
9,109850256;-0,856236806;0,070549836
-0,32272907;-5,409056074;0,307242093
3,912704978;-6,782806586;0,065843891
7,027238947;5,387038472;0,429681423
9,002889949;1,867175768;-0,25642205
0,360834715;5,739237154;0,150021105
7,041666494;5,20713964;0,134556931
-1,867653877;-4,253369737;-0,076346318
-2,686625714;-3,377893316;0,163971214
-2,601807266;2,290576249;0,100140315
-3,725248273;1,190998219;0,244445852
7,91410008;-3,876851876;-0,438031238
2,275517378;-6,455032802;-0,058820429
3,558299281;6,900949609;0,136065967
7,42400914;5,108610555;-0,201154193
1,239456818;5,794327999;0,159700662
6,874972074;-5,398501926;0,119831078
6,898169471;-5,390767558;-0,190278636
-2,18288268;3,804934523;-0,306273606
4,049840034;6,509129433;-0,23144491
-2,586460453;3,519251486;-0,4231863
9,175705598;-0,850183791;-0,307590412
-2,104757065;3,853378426;0,28915171
9,139742372;1,139514409;0,034931609
4,748399388;5,806555441;0,193643249
0,562034557;-6,084187166;0,429420117
-2,742164629;2,477963371;0,412949887
-2,569191637;-2,531432034;0,098471045
-1,883344254;-4,046824272;0,452475017
9,803631986;-0,925209252;-0,326833082
-3,531626728;0,98211762;-0,002513221
0,426898017;-5,525219669;0,194145669
1,085258243;6,235603332;0,452178563
9,16992872;-1,047199573;0,2635743
-1,235078964;-5,165655767;-0,014284067
4,602297572;6,625506394;0,009151604
0,042495653;5,444688634;-0,001993808
8,931317548;-2,587104435;-0,447936868
7,274744767;4,949010303;-0,472734123
5,783460219;6,342004426;0,05670852
3,2700516;6,315333657;0,0198481
-2,830031253;1,856258083;-0,182660674
1,272248337;-5,839226926;-0,112800016
3,996873437;6,199908052;-0,263637081
7,846156708;-4,986554575;-0,202815556
-2,988523222;2,662911764;0,11702023
0,912690177;5,806532907;0,282265292
-3,264904954;-1,011117138;0,32724651
-3,030219693;-2,930400786;0,292956084
9,531113398;1,324396944;-0,36318202
2,69898884;-6,138042975;0,051207487
6,917508468;-5,553913177;-0,045211581
-1,417081109;-4,743245053;-0,053587095
2,675678646;6,522834292;0,100805024
-2,384581766;-2,891913359;0,20095963
-3,637953051;1,35154881;0,402491088
6,267866385;-5,337952781;-0,049357074
-0,288979742;-5,274965419;0,07708081
4,552241713;-6,362463054;0,431749481
-2,751559806;3,311456554;0,353712779
5,27514217;6,319942032;0,217438401
9,146757671;0,197259705;-0,140231685
6,739585092;-5,397701985;0,328998873
9,363454962;0,059379921;0,344805219
2,825028538;-6,602416891;-0,247055069
5,237076804;-5,977763366;0,279088733
-0,774848894;5,660008681;0,190258794
5,422649914;-6,133164782;0,300109433
6,087693446;5,446985574;0,104730036
9,099183343;-2,401942462;-0,389789599
-2,245169417;-4,393810686;-0,316959177
-3,097239658;-2,610278805;0,314870253
0,948761129;6,23384383;-0,097157969
5,779535328;5,712263086;-0,342194131
2,338775112;-6,759287235;-0,344923087
-1,207400281;-4,569127816;-0,062378203
-1,33165719;-5,046153162;-0,197991268
1,014009044;6,568239043;0,039812969
-3,933805092;0,491725593;0,169556541
3,887458942;-6,484448509;0,407375232
9,45217398;-0,882655573;-0,3974526
7,61859152;4,281178662;0,201656171
1,050731074;-6,333456612;0,146825472
8,909774655;3,648266876;-0,110362559
-2,605737271;2,876807526;0,346377967
8,79213783;-3,372067041;0,040170192
9,24649551;1,165978312;-0,341838477
7,954543461;-4,016594649;-0,0506566
6,750796488;5,441434393;0,095011918
-2,588667674;-3,030910036;0,364744947
9,555298495;-1,517935777;0,208538943
-2,058959203;-3,990198453;-0,32574553
2,741207457;6,745482944;-0,299575427
9,607222569;0,272980318;-0,204577772
-2,615742874;3,053900967;-0,218738136
9,160414021;0,740549886;-0,29364808
6,52252146;5,174422464;-0,213535777
9,541768096;2,151705376;-0,238809488
1,432690835;5,981082404;-0,055206544
9,152239785;-3,152068844;-0,119606042
0,0505894;-6,015132503;0,267532109
3,602958224;-6,846302673;0,326742982
-3,138859435;-1,544887577;0,020339815
3,032804308;-6,64576719;-0,372598181
9,341446958;0,493589765;0,383298025
-0,813164762;5,118445382;-0,34271752
-2,433401435;4,317217376;-0,148011381
-0,817265599;-5,430618292;0,477865711
4,68906478;6,099809306;0,198034286
1,971639222;-6,650664262;0,319509739
-0,674254345;5,030723726;-0,164782428
6,847493909;4,743257398;-0,05546554
2,047654353;6,113571571;0,00449582
5,405249395;-5,623653443;-0,301551172
1,923042834;6,48492367;-0,422513722
-0,56842959;5,467251339;0,015715263
8,749707099;-3,520502471;0,070261611
8,267793357;-3,617603681;-0,441806419
9,321967559;2,482448183;-0,331519595
9,27823104;1,194043378;0,013571894
-3,824375859;1,494656005;-0,08309911
7,540830174;-4,734684997;0,322411275
8,153340467;3,634126564;0,315467566
-2,785557383;2,221100922;0,262830178
-0,120065091;5,736601138;0,480135866
9,24260837;-1,959065921;-0,362162199
5,85384686;-5,781667675;-0,11201357
8,785124882;-2,809157814;0,408537481
6,943349354;4,864821928;-0,393725974
-0,546383495;5,896307109;-0,309899086
8,328621164;3,661762774;0,047849566
2,249266612;-6,1737091;0,081249257
3,970568515;-6,681857468;-0,401672954
9,057389335;-2,510988745;-0,245305025
8,136103917;-4,189916314;0,091274166
8,277965947;-4,182431768;-0,175043736
8,305454189;-3,983688755;-0,457777665
9,567966093;-0,059679453;-0,134008578
8,141103201;3,563655023;0,027559572
8,805088466;3,717940771;0,213203272
6,229002858;5,535914595;-0,355371917
-3,036256186;-3,080884209;0,201553586
-2,194041666;-4,432578916;0,076424829
8,64961273;2,41515188;0,028968556
-3,757475307;0,343074943;0,259593339
6,571187563;5,194643792;0,052431896
5,011467133;-6,186591559;-0,473113894
-2,043342912;-4,129455201;-0,222220095
2,481389716;6,805962976;0,309693818
3,237146949;6,514272452;0,400340282
0,352786211;-5,541110346;0,116532925
8,05835594;4,125956781;-0,034589008
3,548391326;-6,427779617;-0,250782408
-3,178642723;0,724764266;0,203002198
7,440525107;4,628093853;0,141695095
-2,935958398;1,03969791;0,125073879
-3,394446368;0,268120514;0,334138665
9,363790723;0,308485194;-0,306707462
-2,648623097;2,810301511;0,286748759
9,625993208;0,48224858;0,466128709
3,437167406;-6,477315878;0,182904834
3,281468251;-6,161499145;0,090683624
-2,480887072;-3,205631007;0,066846027
-3,29140218;-1,995559568;0,326466118
0,83611303;5,702643413;0,174629847
2,14778753;6,19438902;0,004924946
2,764884671;6,053991071;0,167096267
1,791114728;6,28383473;0,461142119
1,985372971;6,529509537;-0,112861549
5,518894419;6,205448452;-0,407961179
3,419268369;6,844357355;-0,134446896
-3,119283146;-2,44281488;0,324898954
-1,020829096;-4,915928491;-0,02694468
9,202160225;-2,274274821;-0,440521515
-0,488079023;5,151140508;-0,128602446
2,756228326;-6,849713526;-0,178291602
6,294261212;5,600696532;-0,359851439
-3,402215922;1,067326888;0,489153052
6,357316277;-5,222249585;0,135304895
0,723846927;6,197029091;0,174710746
2,018714519;6,26533818;-0,233755866
5,25269764;6,320987991;0,04189929
5,667612362;-6,212065215;0,271947999
-0,89691258;4,995030374;0,017793798
0,620356333;-6,281770905;-0,309916353
1,012912891;5,755104446;-0,092043467
9,296659343;0,903425082;0,31599713
-3,381359112;1,557749216;-0,204918254
-1,274971575;5,291600409;0,164219807
-2,891284944;2,155033285;-0,048450227
-0,595470178;-5,687941369;-0,031775101
6,590451179;4,862594889;0,009599272
2,805926432;6,25545681;-0,300673903
-1,28420969;-5,065676584;-0,380065297
9,878299488;0,140132261;-0,142131783
4,304177212;-6,216386822;0,09929433
-2,158479225;-4,528470193;-0,203561545
-3,513093605;0,966441277;-0,398226725
6,36648349;-5,617354787;-0,327718537
4,633397609;-6,045319582;-0,114223096
2,987160874;6,658747871;-0,046581691
6,788625983;-4,973434829;-0,12833965
0,270205447;-5,368708633;-0,057809623
5,634769052;5,856666071;0,19320359
