V1;V2;V3
0,067772022;0,861739914;0,187497882
0,029725939;0,854914597;0,036393711
0,108046428;0,97459191;0,155306686
0,038917871;0,810940548;0,000766174
0,136842799;0,857967933;0,166793543
0,054912961;0,936795734;0,109295272
0,041646343;0,817758945;0,182050969
0,15333846;0,891793343;0,003960028
0,150850574;0,912037007;0,066135544
0,142924082;0,971986399;0,017647007
0,098124038;0,928430704;0,151873703
0,068704366;0,876789614;0,067467064
0,069761987;0,807856548;0,117132168
0,175436547;0,801723874;0,19559844
0,15871285;0,849303958;0,02953231
0,019266707;0,94077248;0,044577234
0,106867659;0,934816662;0,134927952
0,067530456;0,907977588;0,169056596
0,139101305;0,979776024;0,099553246
0,07277665;0,918804487;0,125371732
0,078938432;0,985241866;0,028555356
0,196847535;0,836810298;0,095652462
0,197717648;0,957745682;0,112004114
0,054461785;0,869922546;0,018604014
0,019002424;0,928054271;0,148947518
0,198805808;0,80096781;0,195768498
0,121539942;0,831955101;0,126743823
0,164613411;0,87526777;0,121859792
0,199248555;0,939905088;0,15385418
0,165807793;0,946504348;0,186380869
0,178958536;0,978828476;0,177416195
0,041629066;0,977392218;0,032344051
0,007289498;0,89233267;0,000279788
0,147825101;0,900218474;0,006364631
0,167722123;0,931315786;0,012305229
0,138984446;0,917523827;0,098477357
0,12613914;0,904277344;0,097041342
0,08883381;0,820152009;0,077119398
0,08846315;0,871457661;0,127922892
0,042300679;0,816286958;0,146900943
0,036265831;0,8358895;0,079873721
0,116684315;0,961601056;0,07808999
0,164979655;0,815128922;0,09031419
0,105475803;0,941879043;0,043900794
0,10890408;0,988039491;0,174435746
0,098501551;0,981970465;0,121182628
0,165549927;0,964087308;0,154134093
0,023876328;0,931587856;0,857432896
0,178203604;0,951851763;0,952994473
0,03735811;0,912223834;0,837532784
0,147564842;0,922717045;0,860667478
0,082338999;0,859545215;0,803627164
0,102453834;0,931915928;0,995474823
0,163503377;0,923065753;0,828766582
0,163791543;0,924123254;0,895381744
0,094566667;0,9780478;0,962680715
0,098789111;0,981309308;0,823819332
0,103903785;0,84677198;0,932358575
0,010869885;0,948632021;0,858352908
0,030194586;0,970009721;0,919314976
0,157881237;0,847452404;0,866262412
0,080919709;0,986166902;0,8961338
0,128453743;0,87723164;0,996635987
0,191251252;0,927484189;0,957768996
0,162710459;0,86994542;0,879513436
0,034093712;0,954005184;0,93897749
0,09834966;0,809947122;0,908112204
0,193212575;0,960814361;0,814168604
0,183402869;0,816234746;0,925974219
0,103041866;0,973596058;0,949544427
0,171141473;0,872602935;0,844131916
0,175498764;0,911358171;0,89123594
0,188048399;0,936430823;0,892522016
0,1293774;0,836601913;0,885851334
0,144903092;0,897889023;0,901032152
0,047931737;0,858725365;0,800672994
0,124977504;0,949891401;0,867855714
0,00951612;0,997710523;0,916136047
0,122301002;0,998110167;0,811757507
0,008954058;0,844689806;0,933482296
0,051106893;0,89078049;0,88624425
0,087726701;0,880778879;0,800623291
0,017845356;0,968117227;0,91752943
0,066727852;0,8144129;0,951412863
0,197755794;0,961121419;0,901003839
0,023779457;0,913682495;0,943601001
0,071867359;0,819393077;0,856226065
0,015616048;0,904079223;0,82672815
0,049780498;0,861828983;0,916494471
0,05813114;0,909613449;0,899632327
0,155630128;0,800405197;0,869872169
0,103768638;0,809562323;0,970865836
0,005891327;0,814728929;0,914984548
0,024788863;0,866387915;0,996699588
0,146770339;0,878346083;0,90477474
0,152187682;0,971690849;0,954905941
0,065804433;0,879857005;0,870113647
0,046198464;0,915500305;0,834647747
0,19610595;0,886338667;0,889801187
0,104959217;0,813362197;0,943613398
0,126216956;0,86070127;0,840227
0,054735694;0,852982354;0,931992715
0,069306448;0,836116642;0,960093284
0,157244967;0,839413301;0,953614204
0,093472449;0,880422399;0,990835339
0,115808489;0,877059311;0,872416936
0,109751663;0,970821965;0,863382489
0,025611258;0,84447481;0,890722632
0,05659906;0,969679896;0,819561903
0,134218324;0,828467407;0,876588543
0,064128347;0,871275178;0,934752468
0,132028587;0,96498355;0,972758827
0,003709891;0,982875971;0,96204889
0,041626918;0,825282718;0,977404779
0,044165564;0,864475241;0,845699412
0,152539467;0,970083178;0,80948944
0,065814876;0,84584449;0,97399202
0,107391781;0,942612885;0,941458034
0,170674545;0,896800327;0,869906031
0,042132526;0,84293667;0,952136592
0,179742586;0,908138236;0,908646407
0,063283426;0,987364088;0,976240204
0,188510003;0,889334405;0,841000317
0,184331738;0,980711382;0,856184945
0,042037805;0,961632442;0,883190743
0,032332426;0,90785635;0,812832981
0,084472627;0,891636869;0,882557782
0,179754411;0,811692664;0,938388642
0,059393793;0,86825728;0,836728027
0,181850579;0,883069934;0,97555628
0,027896818;0,911246994;0,943308511
0,156329989;0,85135235;0,932726499
0,196937267;0,949893166;0,906718898
0,163222497;0,892290076;0,950443195
0,135396561;0,91769287;0,916908819
0,198498261;0,888248692;0,87456459
0,022133242;0,801620526;0,822003131
0,167109126;0,839247576;0,896973899
0,132916767;0,82440796;0,909686408
0,168016464;0,809012672;0,965165982
0,13200177;0,908433589;0,838806307
0,056106722;0,834721065;0,974718955
0,174457295;0,868687791;0,856160402
0,166824028;0,882047438;0,905744334
0,047641076;0,970118617;0,937732448
0,145449444;0,983096509;0,953506168
0,193559746;0,836895834;0,82498128
0,943025472;0,054382034;0,185415229
0,842120947;0,109247191;0,06964598
0,870162817;0,057190922;0,056505478
0,829413113;0,180641519;0,034720795
0,966496715;0,085851846;0,08759558
0,964049143;0,064884617;0,088424964
0,819320869;0,068065074;0,029376734
0,844934435;0,187973447;0,037718555
0,873365275;0,175667249;0,176074925
0,957422748;0,058632078;0,080690183
0,863764258;0,095147458;0,151472277
0,94734246;0,021683462;0,130569348
0,888905352;0,133459294;0,138029859
0,944843418;0,045626125;0,036437706
0,893246319;0,004295395;0,177720679
0,895048997;0,17918511;0,07299247
0,88578414;0,04443853;0,03831832
0,822312577;0,143332249;0,190408614
0,910597371;0,136521521;0,087334847
0,871133073;0,074619661;0,025148376
0,989798497;0,190339783;0,014431643
0,800521474;0,169926479;0,082902267
0,957369437;0,166759552;0,02404479
0,966993115;0,139103137;0,197629346
0,886047032;0,148473825;0,06019937
0,869990068;0,165013672;0,198408223
0,877194992;0,026161692;0,001934208
0,872602023;0,197249794;0,11209894
0,977490469;0,16600467;0,006762449
0,995767848;0,053471137;0,115331783
0,802156628;0,186700276;0,104471947
0,827706553;0,08646176;0,188403673
0,910864384;0,121452467;0,144507476
0,831791572;0,032666609;0,003511639
0,901887066;0,006817812;0,136929961
0,802134008;0,146690215;0,058294964
0,846089547;0,089352841;0,114602548
0,997352747;0,08679462;0,040785489
0,942134042;0,04772748;0,116277691
0,893322507;0,084628304;0,110976037
0,898901806;0,0497917;0,014958859
0,966123934;0,145301173;0,053161481
0,981332075;0,031240005;0,006742155
0,828926358;0,14320427;0,02312607
0,877602323;0,128908372;0,175280452
0,948161477;0,110897539;0,0974006
0,820476521;0,0959304;0,111652959
0,893758069;0,187701611;0,196078319
0,95619289;0,075038893;0,117325206
0,895476041;0,021780265;0,048343447
0,957398841;0,148873927;0,129047694
0,950375107;0,183631522;0,078196962
0,809459981;0,07874034;0,097718836
0,980213821;0,178001483;0,144659311
0,893731462;0,193051156;0,003124289
0,915936007;0,084365002;0,032593764
0,8240899;0,127181736;0,161577093
0,935736138;0,056819286;0,121104355
0,987733361;0,095372069;0,132209324
0,871577521;0,164364264;0,076411719
0,862105261;0,085263643;0,139809607
0,853811568;0,16054289;0,01268046
0,882532606;0,12723207;0,091628372
0,879639553;0,046434523;0,149267367
0,900779417;0,118774098;0,145800488
0,934320861;0,196125883;0,133100101
0,928902898;0,045911929;0,160296503
0,982659393;0,089083369;0,182503934
0,828278637;0,182935373;0,197719821
0,887300968;0,055281109;0,097634466
0,85507304;0,182410467;0,040741507
0,819248461;0,14259347;0,152110467
0,991934285;0,162284921;0,139822613
0,816617011;0,023411048;0,119950903
0,816421639;0,003272142;0,116470439
0,894665581;0,007051742;0,168336137
0,971650108;0,109562085;0,006975337
0,847525366;0,094171568;0,188977553
0,952100858;0,009380226;0,038939154
0,926289619;0,137296775;0,093677115
0,82721581;0,190844808;0,162840764
0,953318128;0,198018765;0,081224477
0,990366462;0,113114239;0,144070343
0,850764633;0,08009368;0,115170566
0,97624178;0,064074762;0,194144846
0,871542509;0,056172516;0,037737235
0,950058337;0,152958803;0,174090588
0,854196376;0,08413901;0,138859115
0,929375563;0,191619283;0,124144029
0,825382526;0,158821332;0,178354692
0,857529031;0,017799675;0,039214697
0,89991359;0,060216236;0,046617683
0,838161951;0,033214419;0,096305785
0,818007601;0,183297019;0,015086209
0,894220174;0,092106749;0,059601002
0,99521305;0,159691157;0,123556265
0,835476682;0,143518274;0,046904989
0,989138845;0,08881576;0,118933623
0,867892887;0,059296224;0,195391198
0,938557695;0,029046923;0,127572744
0,876710297;0,010365416;0,98069286
0,832473897;0,083400156;0,918521158
0,981068796;0,062010585;0,921537341
0,966369391;0,145144732;0,950265578
0,905275851;0,074013173;0,897179204
0,835968908;0,157632927;0,8618109
0,883328837;0,152856631;0,812225184
0,903517121;0,13566069;0,869892479
0,832993381;0,021459662;0,848322643
0,940747335;0,100663221;0,821577986
0,80818037;0,071075889;0,965832332
0,903092637;0,18424608;0,87814346
0,901457797;0,176390458;0,917801876
0,801144074;0,125740055;0,892840696
0,832738029;0,14873847;0,999456588
0,969454788;0,106755827;0,970891062
0,992633474;0,159707846;0,843416209
0,983254552;0,198186037;0,861981814
0,896767653;0,128662767;0,835432756
0,819229277;0,191858065;0,831794836
0,996605476;0,074156538;0,990078684
0,832461842;0,08226405;0,854313477
0,84587504;0,035208019;0,981386053
0,940249898;0,173746015;0,920505057
0,889538589;0,035406671;0,9698223
0,895135825;0,015191429;0,918333369
0,866186062;0,035479267;0,993043804
0,900378237;0,032673002;0,934956454
0,856482403;0,121520036;0,918605169
0,910651754;0,12354344;0,992458333
0,807345992;0,178201535;0,872266506
0,953061036;0,112334045;0,899706615
0,836410468;0,161124085;0,806334144
0,803665703;0,001611162;0,84593359
0,82136433;0,064437058;0,868808661
0,819477647;0,153136455;0,865645133
0,956485049;0,035005385;0,894206675
0,849236507;0,019970754;0,829082272
0,869444009;0,059463025;0,978261255
0,878993776;0,085646329;0,986042691
0,998252122;0,026969605;0,878641428
0,92228947;0,07238989;0,959925326
0,947384919;0,102311826;0,997175861
0,916080673;0,029783657;0,915581264
0,926577715;0,153646856;0,819943706
0,898648577;0,155394162;0,843602086
0,955898885;0,006710688;0,859506657
0,844867876;0,10913289;0,883836182
0,951093097;0,015819595;0,920848847
0,879762745;0,097291291;0,822322766
0,880937943;0,069142379;0,991560369
0,974008645;0,012955516;0,949909318
0,966569434;0,119885817;0,885783799
0,960211994;0,065528533;0,881724785
0,963455085;0,111218804;0,863249264
0,898292909;0,163049604;0,929023473
0,963158446;0,153620214;0,874119224
0,906720991;0,064625283;0,856092965
0,876341325;0,10310461;0,851331143
0,885879905;0,014981378;0,988845286
0,944839483;0,142050545;0,840391693
0,957715254;0,021818332;0,807052865
0,828942061;0,14793772;0,922229081
0,913943197;0,103787822;0,873689306
0,817049028;0,162199775;0,873855186
0,882092697;0,141441996;0,907987324
0,861573518;0,134952195;0,918052327
0,937214168;0,185781325;0,994438781
0,836025404;0,0629392;0,931528186
0,983652605;0,188887399;0,83185776
0,918268112;0,053946511;0,880134281
0,980450927;0,057995791;0,964442958
0,964756244;0,125745262;0,81489053
0,864253545;0,161006164;0,946104791
0,813758719;0,08150976;0,989483945
0,936749474;0,170548346;0,835421728
0,83488157;0,097029353;0,926083015
0,826085588;0,069727646;0,965726773
0,86292547;0,149981304;0,912587865
0,833455791;0,13710148;0,874711997
0,961035263;0,154265581;0,85504584
0,921912598;0,154979958;0,898351167
0,912885917;0,023231507;0,805646283
0,912027287;0,015648723;0,931485575
0,840454645;0,167185774;0,924254735
0,949534579;0,178943966;0,915319754
0,978718852;0,122185307;0,900361661
0,805619274;0,193265561;0,918863932
0,969802688;0,020836587;0,802689403
0,889529227;0,05450258;0,861383014
0,965357876;0,1789004;0,856480708
0,962459062;0,079796912;0,86635498
0,802886064;0,071905398;0,871000134
0,816046396;0,192509718;0,815131369
0,962138649;0,031086322;0,967603038
0,921834611;0,197405788;0,926340352
0,86723252;0,033125486;0,808519319
0,916980333;0,178216449;0,899626489
0,828607505;0,075893282;0,834418686
0,912281995;0,090707433;0,909342422
0,883104787;0,887725027;0,145266394
0,955205797;0,880898678;0,137028421
0,901441286;0,832352728;0,185531006
0,815065613;0,8692256;0,197951501
0,910984222;0,820863431;0,057981695
0,803758846;0,848531031;0,136482677
0,881150773;0,825128131;0,000507861
0,933638687;0,886141594;0,083967375
0,921518542;0,875016032;0,138960516
0,806267249;0,99729218;0,114337644
0,899939272;0,949305288;0,111507753
0,949863886;0,88449398;0,11322408
0,844232704;0,826049604;0,034007803
0,91427332;0,915261826;0,159358198
0,980969743;0,949042761;0,125294659
0,864351873;0,819149456;0,02627839
0,953653572;0,819003628;0,195582797
0,826920219;0,904625158;0,038326283
0,906436269;0,975894661;0,01872878
0,994544459;0,966972472;0,071098099
0,855846019;0,97450622;0,168347007
0,929249517;0,870908483;0,193342662
0,974393212;0,88984426;0,017884411
0,903802875;0,856407125;0,111760597
0,980694569;0,988653482;0,164371766
0,901741811;0,936820452;0,157861888
0,967282359;0,837228567;0,035983475
0,828933337;0,933974964;0,149997333
0,852419982;0,849437115;0,056067
0,801756887;0,944583561;0,185213099
0,824531496;0,843076101;0,036700792
0,856867578;0,851992702;0,160678798
0,983207719;0,967624372;0,099389218
0,944789322;0,928819976;0,000838927
0,904831371;0,853582349;0,137848712
0,986087479;0,979909031;0,092054856
0,987502263;0,960433694;0,099609639
0,83614464;0,836471071;0,112781846
0,98443437;0,806793239;0,177072794
0,996773356;0,874049404;0,01360562
0,849068222;0,822613483;0,049013435
0,873605805;0,968852777;0,081042526
0,95749881;0,854453991;0,037345875
0,892816805;0,817781899;0,037259029
0,866058819;0,987300983;0,174266772
0,969668014;0,99672111;0,130696233
0,951801168;0,869704892;0,117708995
0,994295734;0,884967244;0,175173044
0,832640639;0,838673648;0,092413687
0,924435038;0,886942916;0,115324108
0,91493799;0,959949481;0,157699215
0,95397546;0,810409888;0,018714277
0,831649583;0,82428482;0,079295153
0,845535892;0,801333313;0,120514497
0,835141544;0,850747317;0,035890652
0,802033043;0,893277468;0,09943457
0,827108565;0,856713106;0,109817239
0,818145382;0,965359322;0,081262224
0,855879857;0,874063527;0,056010493
0,854741771;0,908576694;0,13402383
0,830404789;0,88680342;0,169618868
0,882749428;0,877201314;0,187369391
0,979855611;0,844759221;0,06197205
0,909430471;0,953640873;0,037113635
0,907718993;0,80463561;0,043513015
0,807865702;0,823571963;0,17241281
0,839231431;0,905925031;0,168486708
0,894204433;0,86900343;0,156336927
0,983366885;0,923855768;0,021900725
0,912093361;0,854825155;0,177742897
0,958437693;0,900660156;0,183817262
0,848765741;0,987931181;0,163875435
0,889499937;0,860310583;0,096682808
0,836365702;0,817435281;0,098864119
0,924792901;0,903562387;0,05539755
0,83983548;0,92336822;0,146251507
0,990481856;0,997544175;0,109228597
0,941072898;0,913032709;0,097607097
0,824074309;0,971702865;0,085589109
0,808089727;0,850124182;0,197337294
0,841055559;0,982411568;0,158614591
0,994942207;0,828810883;0,133680899
0,883681809;0,928120276;0,028472352
0,92470823;0,863249451;0,022600988
0,93902345;0,933544311;0,11533613
0,806898973;0,859021482;0,038224371
0,841189911;0,96258776;0,195530017
0,843108339;0,905505709;0,118297476
0,960783225;0,91658058;0,055521023
0,987072382;0,870988616;0,078989385
0,905878346;0,988277923;0,034045181
0,964167921;0,811717313;0,118107066
0,931483465;0,949939363;0,050334044
0,936626551;0,898818273;0,114949114
0,961243103;0,961788639;0,122238813
0,912628731;0,806197625;0,125620228
0,998639172;0,833391458;0,126255091
0,902695031;0,96330767;0,062484543
0,913574049;0,859554614;0,045214329
0,919461679;0,813643912;0,028296343
0,811069953;0,927516893;0,848101863
0,948712375;0,93604989;0,926338707
0,926439598;0,896903871;0,87776216
0,97227318;0,804772731;0,843659476
0,998252245;0,926853429;0,853922145
0,988312524;0,888662698;0,941201968
0,833664398;0,823136025;0,80353482
0,975821952;0,900420914;0,883738016
0,884135393;0,911012391;0,833121899
0,809473769;0,93251884;0,884105418
0,891223494;0,827711154;0,923542011
0,866961994;0,840868815;0,93988014
0,866526159;0,894714216;0,808535027
0,991563389;0,93897333;0,928493305
0,83365629;0,848478052;0,805966898
0,903628575;0,835382116;0,818083245
0,982121128;0,935627097;0,950823222
0,931187742;0,88562618;0,938253217
0,918018792;0,912793809;0,916141649
0,808424647;0,928204496;0,991023144
0,910671168;0,876455338;0,852748368
0,990302797;0,835410203;0,817941792
0,883187646;0,902307448;0,82693461
0,998171592;0,883579329;0,836706897
0,877010756;0,876876134;0,821314643
0,910203336;0,864164463;0,835155963
0,93664984;0,940013217;0,866844442
0,895301615;0,811759022;0,949353389
0,955751489;0,974627304;0,815596115
0,815442816;0,917548435;0,928695667
0,853017492;0,964883147;0,896043026
0,820131467;0,907341291;0,918071621
0,861794429;0,852793263;0,955437182
0,897326932;0,815634418;0,887385955
0,985229202;0,827758113;0,97138947
0,822232957;0,979738238;0,962579983
0,950777064;0,885960959;0,817731401
0,81403019;0,872127071;0,872997598
0,948904014;0,934304733;0,906764666
0,856468141;0,814786133;0,802386648
0,985014629;0,924167936;0,9756918
0,951551831;0,959891614;0,977359585
0,8480003;0,920635329;0,883455043
0,86320235;0,874909639;0,845173237
0,811133338;0,980502563;0,876050687
0,835637614;0,926926093;0,887744807
0,92131412;0,972719095;0,846529438
0,887236038;0,921620071;0,953760637
0,866370195;0,943810567;0,86005749
0,99568529;0,802789986;0,875828212
0,812938545;0,885102544;0,844081212
0,924036994;0,88688919;0,821157827
0,970180197;0,935672469;0,912490769
0,961726319;0,810040561;0,887529703
0,8489645;0,941953617;0,889188828
0,987401822;0,9656869;0,932319681
0,898522032;0,877931212;0,962520284
0,945638801;0,907850374;0,95538543
0,817915193;0,891956339;0,859636
0,944879699;0,943237643;0,817818682
0,830707553;0,862362634;0,909002842
0,816657099;0,873112621;0,999085625
0,957926732;0,960633776;0,96219825
0,953819707;0,934282367;0,854815393
0,865690359;0,862861081;0,830556948
0,827295851;0,984066538;0,846117972
0,800932576;0,91190245;0,966596162
0,903633568;0,851472837;0,889918797
0,904075195;0,943368772;0,942804428
0,803247924;0,826540132;0,992701245
0,811501385;0,895490948;0,82724477
0,973576004;0,827549766;0,960778467
0,861960833;0,952440282;0,971035962
0,855360345;0,875012702;0,81107831
0,868150662;0,933537768;0,819895584
0,848014315;0,960740496;0,900053787
0,902831571;0,836471299;0,991908479
